ETIQ,PC9,PC8,PC7,PC6,PC5,PC4,PC3,PC2,PC1
"9",0.07353,-0.20459,0.04284,-0.75078,-0.55527,-0.40050,-0.53722,1.62559,-0.41672
"9",0.90331,0.21124,0.12325,-0.49969,-0.54744,0.27025,0.63161,-0.18111,2.84170
"9",0.17170,-0.47513,1.14930,0.41293,-0.68981,-0.33589,0.89200,3.92799,3.29083
"9",-0.26839,0.95297,-0.12352,0.06839,1.28469,-0.60444,-1.11087,0.96857,0.84894
"9",-0.21325,0.26061,0.66367,-0.66720,-0.15663,0.94840,-0.32221,0.64887,-0.17139
"9",-0.00725,-0.44342,-0.31752,-0.68807,-0.92733,0.42822,-1.38410,-0.09492,1.67970
"9",0.48526,-0.68136,-0.44752,1.21187,2.04190,-0.35811,-0.32174,-0.91131,-2.74045
"9",-0.72881,-0.11534,-0.27358,-0.10758,2.08875,0.12926,-0.51641,0.48366,1.91321
"9",-0.33674,0.08639,-0.67379,0.76472,-0.52266,0.94993,0.17855,0.21329,-1.42693
"9",0.22906,0.26242,-2.33241,-0.65418,1.06104,-0.61464,-0.16413,2.06376,0.93885
"9",0.64543,-0.49222,0.48438,-0.42934,-0.23665,0.11410,-0.39623,-0.47740,-1.49349
"9",-0.35185,-0.35034,-0.70068,0.46370,0.47662,0.22679,-0.27953,0.25783,1.57690
"9",0.32006,-0.34331,0.10034,0.43150,1.50308,1.26745,1.53867,-1.36463,-0.21496
"9",0.55348,-0.60162,0.56746,-0.48594,-1.13191,0.56931,0.06417,0.15128,0.17758
"9",-0.11633,-0.32832,0.04878,-0.32537,0.31779,-1.21204,-0.65834,-0.51045,0.05007
"9",0.20377,-0.57395,-0.65371,0.24834,0.32565,0.45699,-0.21525,0.77625,5.21042
"9",0.39321,1.06391,0.47190,-0.52881,-0.06074,0.60146,0.17774,-1.08320,-1.52197
"9",-0.48142,0.27352,2.25847,0.10869,0.78366,-0.80883,0.47916,3.54023,-0.84209
"9",0.47616,-0.42051,0.23998,0.36009,-0.59481,0.47813,2.22057,-1.83389,-1.27192
"9",0.15898,0.15973,0.87086,0.26609,-0.09609,-0.03181,1.69750,0.76891,0.05483
"9",-0.66419,-0.81565,-0.66112,0.18710,-0.84498,-1.00816,-1.08081,-1.21536,-2.90488
"9",-0.50724,0.23391,2.58950,0.53075,0.86237,-1.46266,1.48769,5.76602,-1.07691
"9",-0.10878,-0.71968,1.14642,0.40078,-0.15604,2.13863,0.82538,1.00365,0.39736
"9",-0.22252,-0.27724,0.32313,0.22255,-0.63231,-0.45860,0.33786,0.53662,-0.87678
"9",-0.12160,0.14582,1.12590,-0.23482,0.55935,-0.21220,-0.12633,0.28867,-1.65939
"9",-0.47599,0.15128,-1.00171,-0.69284,-0.42134,-0.12373,-0.71117,-0.39182,0.67123
"9",-0.22307,-1.28665,-0.48658,-0.60015,-1.25760,-0.36944,-1.19933,0.42769,-0.58978
"9",-0.60951,-0.76695,-0.06611,-0.77094,-0.59612,-0.63261,-1.81437,0.34323,-1.64347
"9",0.52441,0.05676,0.54378,-0.36332,-0.94307,-0.26992,-0.85783,0.28129,0.71954
"9",-0.10654,0.25172,0.34501,-0.61219,-0.25331,-0.48696,1.95579,-1.76667,1.35911
"9",-0.36450,-0.02430,0.31196,0.54324,0.47058,0.19012,-0.33751,0.24317,-0.69454
"9",0.06675,-0.08530,-0.26634,0.77204,-0.24883,1.53333,2.16372,-1.17091,0.29812
"9",-0.29087,0.63290,-0.33094,0.94257,0.02356,-1.47695,-0.60798,0.36234,-2.25103
"9",0.08058,0.17787,2.25157,0.01500,-0.11635,-0.91714,0.45774,3.02244,-1.09036
"9",0.50597,0.18271,0.01596,0.81962,-0.32974,-1.21720,-1.20821,-0.33108,-0.46188
"9",-0.47083,0.35802,0.36668,-0.62792,1.88701,0.42486,0.43666,0.60463,2.42224
"9",-0.31993,0.40184,-0.12554,0.52354,-0.32353,-0.05644,1.79751,-1.58484,0.73847
"9",-0.02160,0.33695,0.26410,-0.47729,0.08760,-0.55436,0.10234,0.60790,-0.69653
"9",0.18262,-0.05572,-0.32066,-1.05079,-0.85187,-0.50840,-1.26135,0.32286,-1.36831
"9",0.23613,0.30510,-0.08393,0.63098,1.88446,-0.95805,-1.21832,0.53594,0.40332
"9",0.24574,-0.52628,-4.57113,-2.35828,-1.85687,0.30751,0.13830,0.79071,-0.81509
"9",-0.00303,0.47317,-1.26347,-0.57572,-0.52255,-0.93838,-0.31363,1.20143,-0.91586
"9",0.60619,-0.60502,-0.33780,0.17808,0.55499,-0.26057,-0.35055,-0.70226,-0.49882
"9",-0.68698,-0.39598,-0.34360,-0.11951,2.37005,-0.35778,0.10205,2.26593,2.42676
"9",0.23201,-0.09675,-0.58560,1.53662,-0.46979,-0.38267,-0.47232,-0.25071,-1.87025
"9",0.23959,-0.41061,0.32954,0.19674,-0.08736,0.50224,-0.77287,0.04367,-0.92774
"9",-0.05238,0.27854,0.29896,0.38076,-0.51417,0.70596,-0.25307,0.02685,-1.55139
"9",-0.07941,-0.23277,0.00191,-0.27578,-1.02721,-0.98386,2.67342,-2.26445,2.50564
"9",-0.33282,0.27027,-0.83133,-0.01979,0.33923,-0.65388,3.31656,7.62894,-2.03742
"9",-0.05747,-0.19099,-0.02442,1.12306,-0.03015,1.36900,0.97223,-0.93689,0.59467
"9",0.40485,0.00465,0.41778,-0.79412,0.99033,0.59231,-0.54495,-0.10225,2.38463
"9",1.14095,0.09561,1.95911,0.98692,0.20768,0.59644,1.31341,1.29160,3.64794
"9",0.14963,0.19763,0.35144,0.43989,-0.28236,0.11880,-0.68854,0.53012,-0.86875
"9",-0.33491,-0.50351,-0.23366,0.57555,0.34815,-0.51275,-0.93572,-0.28418,2.82535
"9",-0.17940,-0.08216,1.66175,0.39759,0.28938,1.92315,0.83954,1.51409,-0.69457
"9",0.50735,0.08338,0.06033,-0.22303,-0.07134,-0.08447,-0.17233,-0.60340,2.72881
"9",-0.24938,-0.20882,-0.10259,-0.70333,-0.37759,-0.40406,-1.15883,0.06155,-1.42059
"9",0.10165,-0.01795,0.24029,-0.57050,0.96101,0.49807,-0.72113,0.31718,1.57996
"9",-0.21153,0.03112,-0.02687,0.71965,0.05280,-0.25610,3.34724,-2.48584,-1.67865
"9",-0.03344,0.78118,-0.71901,0.05322,-0.41988,1.31014,-0.77118,-1.19992,-0.91248
"9",-0.31486,0.36287,-0.24793,0.68373,-0.57097,-0.28824,-0.84720,0.11478,-0.91663
"9",-0.30242,0.15155,-0.52964,-0.17070,-0.32520,-0.25077,1.06837,-1.21974,1.11602
"9",0.85476,0.23540,0.34424,-0.54815,0.28817,-1.27506,-0.91767,-0.79725,-2.57942
"9",0.19142,-0.56893,-0.08411,0.53821,0.17221,0.11876,0.95389,0.20001,-1.49996
"9",0.04187,0.26976,-0.41026,1.43599,-0.71011,0.58588,-0.58745,-0.92055,-2.41619
"9",-0.07508,-0.69496,0.07192,-0.31809,0.34738,-0.92958,0.19207,-0.47078,-0.57128
"9",0.17873,-0.06528,-0.45250,0.37537,-0.77209,-0.39323,0.91270,-0.51691,-0.05739
"9",-0.67091,1.22760,-0.28127,-0.19134,1.14996,-0.50987,-1.38490,0.43589,0.78909
"9",0.48152,-0.01348,-0.18176,0.46313,0.49175,-0.66936,1.09956,-1.35193,-0.08616
"9",0.32465,-0.36151,-0.33550,0.16657,1.68822,-0.98852,0.81802,3.55861,0.47332
"9",-0.53631,0.09104,-0.67764,-0.36199,0.99698,3.00400,1.52432,0.03033,-1.26497
"9",0.39795,0.07639,0.24667,-0.79814,1.27731,0.77094,-0.92943,0.13154,2.34466
"9",-0.01534,-0.56331,-0.24244,0.94203,-1.29497,-0.82033,-0.73870,0.47910,2.93954
"9",-0.15106,0.49332,0.18458,-0.20289,0.26143,0.50550,-0.68389,0.39683,0.32835
"9",-0.25690,0.17899,0.09504,0.21463,-0.33170,-0.49511,0.30303,-0.97284,1.80773
"9",-0.41234,0.34028,0.54036,-0.17545,1.79646,0.07370,-0.47039,0.46226,3.60486
"9",-0.57624,0.35265,0.48456,0.69006,-0.94118,-0.54082,-0.68607,0.51380,0.19680
"9",-0.58867,-0.09124,-0.51467,0.25805,-0.12972,-0.30964,-0.36547,-0.02375,0.76044
"9",-0.15795,-0.19623,0.16675,0.33494,0.51083,-0.27138,-0.72110,-0.09910,-0.69201
"9",0.46343,0.39984,-0.01299,0.83595,-0.03975,-0.29712,-0.65365,-0.37476,0.36618
"9",-0.51680,-0.15446,0.19386,0.01024,-0.26230,0.40683,0.10926,0.28489,-2.51664
"9",0.30642,0.30279,0.66674,0.21921,-0.63695,0.21041,1.82339,2.41718,-0.94524
"9",-0.64820,-0.28073,-0.01703,-0.76328,1.94530,0.67175,-0.39551,-0.70947,2.47261
"9",0.77944,-0.09937,0.61828,0.35884,0.53255,0.23003,2.46749,3.17598,2.06074
"9",0.83901,-0.37681,0.53775,0.01294,0.42748,-0.34812,-0.85410,-0.00300,0.06198
"9",0.14737,-0.31279,-0.09872,0.09933,-0.29739,0.24828,-0.67691,-0.02061,2.08964
"9",0.10079,-0.32354,0.43908,-0.25489,-0.90862,-0.31233,-0.28840,-0.63050,-0.30579
"9",-0.00947,0.78724,-0.03341,-0.76367,0.60691,-1.33755,0.53672,-0.67456,-0.43413
"9",0.31037,0.53904,-0.02488,-1.43819,-0.46924,0.54812,-1.68341,0.20541,-1.76215
"9",0.14398,-0.26702,-1.16469,-0.23377,1.23033,-1.04671,-0.22128,1.89528,-0.81877
"9",-0.02964,-0.44935,0.28413,-0.83985,-0.47281,-0.05472,-0.23836,-0.07610,-1.65504
"9",-0.16503,0.27011,0.15628,0.28363,0.23735,-0.36428,-0.81420,0.23136,2.87229
"9",0.42689,0.38287,0.24214,-0.62025,-0.85322,0.48916,-0.33795,0.54945,-0.89629
"9",0.01935,0.18258,0.13769,-0.16984,-0.32633,0.99608,0.39822,-0.31745,-0.78246
"9",-0.17907,-0.65697,-0.49924,-0.68138,-0.54532,-0.51760,-0.41175,0.13923,-1.29439
"9",-0.33201,-0.43802,-0.05772,-0.43801,-0.33208,-0.00973,0.37988,0.87218,-2.09352
"9",-0.26043,0.11247,0.06071,0.26321,-0.74900,0.21552,-0.87225,-0.43739,0.89675
"9",0.20811,-0.37847,0.58415,-0.02164,-1.15375,1.45477,-0.35460,0.14026,-0.20673
"9",0.53119,-0.30375,0.75611,-0.83428,-0.46073,-0.08110,-0.37877,1.51247,1.53307
"9",0.55261,0.56569,0.37511,-1.13784,-0.81907,0.36609,-0.89417,-0.45885,-0.85490
"9",0.11402,-0.26112,-0.14474,-0.78028,-0.39862,0.82376,-1.13176,0.03530,-1.70332
"9",1.14657,0.07865,-0.44924,1.35393,2.08553,-0.70672,-0.95243,0.19069,1.76290
"9",0.24394,0.30551,-0.85787,1.26518,-0.75241,0.29902,-0.02114,-0.87723,0.20164
"9",0.14463,0.04363,-0.12495,-0.29984,-0.05186,1.87840,-0.59281,-0.84429,-1.13891
"9",-0.42725,-0.14884,-0.75501,-0.46319,-0.24569,1.50987,1.43152,1.38086,-3.13514
"9",0.43754,-0.40851,0.34331,0.41082,-0.75781,-0.66330,-0.60892,0.00495,2.68885
"9",-0.32523,0.10334,-0.00106,0.58187,0.50644,-0.34517,3.18442,-2.12018,-2.97376
"9",0.23561,-0.12819,-0.30149,1.47504,-0.43618,-0.23022,-0.31092,-0.90845,-1.98755
"9",0.38229,1.30480,0.65023,0.83755,0.14452,-0.01931,1.16049,2.54479,5.09593
"9",-0.41371,0.59415,0.06459,0.54828,-0.75466,-1.01451,-1.00259,-0.21662,-1.68968
"9",-0.30709,0.37549,1.42296,-0.43919,-0.06328,0.04145,-0.43288,1.13043,-1.04868
"9",0.34013,-0.40092,-1.65162,-0.81986,-0.26372,0.75823,-0.38681,-0.00718,2.30782
"9",0.08989,1.07380,0.42322,-0.01772,-0.32575,1.04715,-0.56007,-0.61333,-1.13457
"9",-0.59492,-0.09804,0.45479,-0.95843,-0.91977,-1.69305,0.30254,-0.98523,1.26834
"9",0.41873,0.62144,0.73614,-1.73558,0.14017,-2.73175,1.69962,-1.60463,-0.44698
"9",-0.45002,0.66169,0.48231,0.02106,-0.06911,0.94468,-0.36448,0.22322,1.75194
"9",-0.14445,0.12103,-2.31090,-2.57238,-0.97656,-0.05417,-0.63718,1.24037,-0.80002
"9",0.70890,0.23789,-0.72279,0.72470,2.07258,-0.99163,-1.09377,0.64943,0.72481
"9",0.52445,-0.04157,-0.05464,0.51643,2.11808,-0.52312,-1.01448,-0.54987,-2.79932
"9",-0.70085,0.59988,0.14312,-1.17140,1.82443,1.50587,-0.21905,-0.49459,4.05479
"9",0.00592,-0.04593,-1.81152,-0.73463,-0.50516,-0.00324,0.45647,2.21243,-0.30409
"9",-0.20007,-0.07834,0.21687,0.23280,0.00216,-0.17175,-0.00332,-0.11635,-0.65000
"9",0.40852,-0.68442,0.01436,0.10988,-0.00979,1.00744,0.02470,0.27202,4.52375
"9",-0.20356,-0.68310,-0.35591,-0.52859,-0.49269,-0.43014,-0.26755,0.30797,-1.27487
"9",0.36403,-0.31491,0.54009,-0.41488,0.38203,0.94337,-0.21029,0.46682,-1.20621
"9",-0.09149,-0.22688,0.34635,-1.18140,0.46457,-0.92435,0.99959,-1.49509,0.04741
"9",-0.47299,-0.46008,0.24407,-0.40925,0.11693,1.84725,0.10210,0.26901,-3.11186
"9",0.17290,-0.23034,0.72966,0.16191,-0.98774,1.05374,-0.73796,0.05261,-0.42442
"9",-0.40596,0.44878,-0.74827,0.68700,0.12420,-0.86085,-0.74508,-0.23521,-1.92161
"9",0.16236,0.20651,-0.37130,1.41847,-0.56904,0.57919,0.14481,-0.92408,0.12594
"9",-0.45496,0.41059,-0.39226,1.03971,-0.29180,0.14722,-0.78675,-0.30498,-1.77686
"9",0.11429,0.82384,0.34747,0.73395,1.23676,-0.21824,0.48837,1.74478,4.99121
"9",0.56955,-0.47416,0.27678,0.09874,0.26032,0.07560,-1.19965,-0.12788,-0.26509
"9",0.65239,0.09433,-0.77167,0.79521,0.52423,-1.94323,-0.04178,1.54286,-1.32737
"9",0.46498,-0.48517,-0.07840,-0.40580,0.82309,0.58454,-0.95406,-0.30795,4.01485
"9",-0.56770,-1.76448,-0.54055,0.01856,-0.64297,-1.79932,1.05881,-1.50982,4.45532
"9",0.00589,0.80304,-0.64825,-0.09706,-0.31248,1.20875,-0.93907,-1.06914,-0.75363
"9",-0.64119,0.57527,0.34284,0.60496,-1.07684,-1.14270,-0.83485,0.71320,-0.12665
"9",0.66923,-0.89177,0.61522,-0.41207,-0.18304,0.48836,-0.06784,-0.27768,-0.99632
"9",-0.15991,-0.72404,-0.17564,-0.15300,-0.73570,-1.26530,1.47926,-1.52872,2.50006
"9",0.44191,0.31949,-0.55933,1.46963,-0.22091,-0.15934,-0.86804,-0.56254,0.06479
"9",-0.69347,-0.00435,-0.37963,-0.05958,1.55587,0.19925,-0.65475,0.19634,1.22695
"9",0.51235,0.00730,-0.04500,0.59935,0.29368,0.20057,-0.88399,-0.38470,0.47444
"9",-0.05089,-0.06125,-0.13998,0.67808,0.28393,1.96463,1.72957,-1.34699,-0.25041
"9",-0.63209,0.35854,-0.58578,-0.04860,-0.67432,0.79680,0.72971,-0.73281,-0.69823
"9",-0.28110,0.50488,-0.12880,-0.99321,1.60411,-1.34012,1.75173,-1.12338,-1.01646
"9",0.34360,-0.49243,-0.22821,-0.25727,0.63563,0.52856,-0.79372,-0.06238,4.01379
"9",0.46910,0.14382,0.61547,-0.05172,-0.66198,-0.20840,-0.72694,0.27067,-0.05118
"9",0.08196,-0.34270,0.10886,0.69012,1.22894,-0.63687,-1.17553,0.27391,-0.60743
"9",-0.40903,0.63123,-0.17032,-0.98157,1.46926,-1.18414,1.69373,-1.15014,-0.45480
"9",0.49688,-0.09229,0.35882,0.14860,-0.60747,-0.37314,-0.48370,-0.26074,0.94878
"9",-0.04378,0.13840,-0.19007,-1.59020,-1.05621,0.81448,0.03887,0.36792,-2.29193
"9",-0.02716,0.16363,0.32100,0.53172,-0.98655,-0.25330,-0.65558,0.07771,0.72858
"9",0.14082,-0.30754,0.29978,-0.39114,-0.23385,-0.56259,-1.00019,0.64506,0.21588
"9",0.00952,0.48702,-0.16418,-0.34079,-0.14170,-1.37103,2.00848,-1.36726,-1.15434
"9",-0.59761,-0.10415,-0.46490,0.43885,0.29805,0.69214,-0.28943,-0.79786,-0.59216
"9",-0.29171,-0.21734,0.07601,-0.92935,2.50233,0.76931,-0.72261,-0.46043,2.65521
"9",0.51142,-0.65778,0.65530,-0.99250,-0.39388,-0.47212,0.50939,-0.46410,-0.18580
"9",-0.19698,0.60947,-0.10587,0.69971,0.00749,0.00526,-0.11297,0.16311,3.42717
"9",0.70992,0.34918,-0.93812,-1.09358,0.95153,0.03724,-1.01931,1.21329,-1.79589
"9",0.39365,0.48751,-1.07787,-1.36811,-0.33458,0.40159,-0.46040,2.43359,-1.99986
"9",-0.64742,-0.05718,0.10326,-0.81771,-0.13762,-0.72053,-0.50750,0.94317,-0.63757
"9",0.27602,-0.15193,-1.16244,-0.62834,0.15637,-0.50515,0.95510,4.93524,-0.79785
"9",0.07995,0.00356,-0.22932,0.24673,0.06197,0.92399,2.25391,-0.26585,1.24693
"9",-0.00963,0.12709,0.50595,-0.16549,-0.28682,0.52527,0.74130,-0.92985,0.55450
"9",0.89280,0.98397,0.56998,-0.94093,-0.40907,-0.69807,-0.38305,-0.71908,-1.45754
"9",0.78616,-1.12922,0.73399,0.89989,0.10545,-0.03403,-0.29284,1.61055,4.66726
"9",-0.08233,0.13187,0.05175,0.10368,-0.09907,-0.81753,3.55908,-2.62620,-0.95488
"9",-0.60282,0.58533,0.06328,0.55424,-1.31589,-0.97832,-1.25218,0.22722,-0.19299
"9",-0.22736,-0.08888,0.44702,0.46107,-1.27958,-1.05901,-1.39876,0.42530,-0.90191
"9",0.01695,0.74420,0.54843,-1.32117,0.68395,-2.57267,2.08988,-1.21799,-1.06550
"9",-0.15492,-0.13364,-0.25639,0.35739,2.26482,-0.84213,-1.40266,-0.13910,-1.55238
"9",-0.16040,-0.14515,-0.59563,-0.29526,-0.15222,-0.32826,-0.96287,0.62453,-1.47663
"9",0.24295,-0.09005,-0.38299,1.49436,-0.46321,0.02982,-0.35259,-0.79490,-1.74147
"9",-0.43024,0.00485,0.45363,-0.03751,-0.98993,-0.84913,-0.06338,-0.78591,-2.35475
"9",-0.47053,-0.03046,-0.05042,-0.24255,1.22389,2.91079,1.51943,-0.03358,-1.36837
"9",-0.25250,0.16468,0.09050,0.69895,-0.70230,0.24320,0.29444,-0.29154,0.34137
"9",-0.35665,-1.32620,-0.26710,-0.49299,-0.49126,-0.21591,-1.30889,0.30810,-0.34693
"9",-0.75713,-0.45969,-0.48436,0.51976,1.91021,-0.17460,0.00457,-0.34956,1.48523
"9",0.01581,-0.11840,-0.17193,0.39004,-0.07914,1.82698,1.73314,-1.76108,0.17544
"9",0.17272,-0.58844,-0.19105,-0.11509,1.21775,-0.85930,-0.42541,1.57888,0.26455
"9",-0.25334,-0.13297,0.16602,-0.50429,1.76556,1.79832,0.96977,-0.80782,-1.53232
"9",0.21468,-0.51351,0.60085,-0.01391,-0.90748,1.31692,-0.13026,-0.33359,0.02281
"9",-0.63732,0.56862,-0.28832,0.45075,0.56347,0.05587,0.23613,0.59493,1.63796
"9",-0.46137,0.51503,-0.17561,1.07487,-1.51572,-1.08797,-0.41736,0.48515,0.15227
"9",0.57210,-0.03743,0.21591,-0.07165,-0.78939,0.09498,0.89650,-0.91761,1.73279
"9",0.06062,-0.28139,-0.47905,1.14286,0.23503,0.02381,-0.47515,-0.70573,0.04950
"9",-0.89478,-0.31574,0.28841,0.53954,0.25558,3.19749,1.93432,-0.25828,-1.91036
"9",-0.16511,-0.03443,-0.15437,0.12225,0.06094,-0.11533,-1.15389,0.08653,1.82272
"9",-0.04990,-0.05968,0.52700,-0.12986,-0.57875,1.05699,-0.39368,0.41578,-1.13819
"9",0.43775,-0.53320,-0.30650,0.57653,0.84310,-0.12932,-0.81256,-0.87375,-1.97296
"9",-0.60855,-0.55606,-0.21879,0.25484,-0.94410,-0.32192,1.17350,0.60510,-2.90586
"9",-0.60636,0.02588,0.35055,-0.87738,-0.97740,-1.68999,0.45991,-0.85436,1.91283
"9",0.05640,-0.10033,-0.45415,1.72073,-0.54572,0.54024,-0.45485,-0.69489,-1.27997
"9",0.30438,-0.23614,-0.29144,-0.39228,-0.00607,0.84459,0.03733,1.66239,4.88792
"9",-0.76379,0.44229,0.71527,1.43774,-1.09419,-1.14481,-0.95000,1.05547,-0.63068
"9",0.03271,0.04699,0.34818,-0.35618,-0.46818,0.19492,0.60783,-0.98567,0.45412
"9",0.04831,0.37064,0.30243,-0.48773,0.09846,-0.64623,0.23586,1.12238,-0.79246
"9",-0.60936,0.73733,-0.13969,-0.42000,-0.41619,0.45684,-1.21802,-0.23934,1.03410
"9",-0.74212,-0.43464,0.08158,-0.16477,-0.00788,-1.19093,0.90934,-1.29405,2.21152
"9",0.08240,0.32279,-0.71129,0.13164,-0.41694,1.12620,-0.51538,-0.93411,-0.39528
"9",0.03335,0.11644,-0.25680,0.50314,-0.75492,0.97812,0.84620,-1.01958,0.13178
"9",-0.34906,-0.05796,0.09696,-0.32372,-1.05070,-1.38494,1.70636,-1.63875,2.58133
"9",-0.03381,0.33878,-3.36510,-2.93424,-1.28892,0.69946,-0.87918,0.43237,-0.88416
"9",0.00795,0.19232,0.84157,-0.17582,-0.52380,-0.75166,0.04303,0.91535,1.14571
"9",-0.01554,-0.49149,0.21755,-0.26464,-0.56117,0.25815,-0.56779,-0.55268,0.55206
"9",-0.36575,-0.71679,0.06956,0.10985,-0.73080,-0.08860,-0.62982,-0.10835,0.98472
"9",0.48625,-0.04645,0.05262,0.26179,1.79744,1.53302,2.12755,-1.53532,-0.55136
"9",0.10612,0.08789,0.33629,-0.21813,0.31293,-0.96814,2.17957,-1.84370,-2.42953
"9",-0.37957,-0.24943,-0.17103,-0.43182,-0.45842,1.24711,0.50592,0.08985,-3.11460
"9",0.02076,-0.00189,0.48866,0.03960,0.02644,0.70479,-0.37742,-0.33617,-0.94946
"9",0.39740,0.39497,-0.19941,-1.63899,-0.62293,-0.09315,-0.05027,0.05029,-0.75708
"9",-0.29118,-0.08295,0.42318,0.61068,0.25471,0.02766,-0.70202,0.37657,-0.64893
"9",0.18801,0.15515,0.04135,-0.40779,-0.31543,1.84015,-0.70625,-0.83776,-0.99184
"9",-0.82587,-0.19796,-0.36511,-0.29611,2.92908,0.20099,-0.55528,0.00614,2.11429
"9",0.20642,0.03916,0.04983,-1.13534,-0.44098,0.90025,-0.52214,1.16632,-1.65276
"9",0.45952,-0.47341,0.00324,0.49105,-0.04158,0.34145,1.60156,-0.58513,-0.45597
"9",-0.04444,0.24895,0.27878,-0.27505,-0.56357,0.55986,-0.04942,-0.42440,-1.14318
"9",-0.14686,0.49899,-0.91998,0.05605,0.06145,-0.26508,-0.91360,0.47006,2.60840
"9",0.78909,0.31080,-0.90983,0.84134,0.95466,-1.17300,-0.77312,0.12717,0.83233
"9",0.03163,0.04393,-0.07114,-0.30785,0.13818,-1.10556,1.44298,-1.07537,0.79140
"9",0.07795,-0.07783,0.18325,0.15765,0.49691,0.44800,0.46314,-0.75195,3.21931
"9",0.24768,-0.41833,-0.06426,-0.23303,0.92195,0.60952,-0.90371,-0.17203,1.77120
"9",0.01726,0.64501,0.98784,-1.26729,0.31450,-2.35205,2.60767,-1.39077,0.35671
"9",0.84809,0.22488,0.29337,-0.49604,-0.08467,-1.23679,-0.62174,-0.95190,-2.81378
"9",,,,,,,,,
"9",-0.14999,0.26991,0.26440,-0.74538,-0.45322,0.58912,-0.88208,0.97581,-1.52987
"9",0.60900,-0.58336,0.45496,-0.38023,-0.18055,0.10920,-0.54543,-0.38105,-1.57711
"9",0.52202,-0.49614,0.45981,-0.06391,-0.51618,-0.25548,-0.63070,-0.24704,-1.72077
"9",-0.26785,0.02063,-0.01309,0.52924,-1.07187,-0.76235,-1.28958,0.00198,0.64694
"9",-0.29844,-0.05464,0.39055,0.52443,-0.32507,-0.52436,-0.79775,0.15066,-1.60692
"9",0.34471,0.86390,0.46082,0.09569,-0.66894,0.52691,0.50579,-0.83705,-0.60325
"9",0.36067,-0.48807,0.16687,-0.70668,0.76635,0.93575,0.72467,1.84715,-1.41111
"9",-0.19864,0.60950,0.02464,-0.29838,1.71265,0.33252,-0.42558,-0.12819,4.59791
"9",0.06525,-0.45001,0.51297,-0.05484,-0.24581,1.99926,0.13350,-0.02032,0.47738
"9",-0.62891,-0.28662,0.56390,-0.32113,-1.37292,-0.72064,0.39063,-0.48336,1.00351
"9",0.12478,-0.17348,-0.09073,0.06388,0.29819,0.46040,-0.74097,-0.46463,2.57916
"9",0.13246,-0.09937,-0.40296,0.28050,-0.88146,-0.51511,1.38507,-0.37375,-0.38937
"9",0.28822,-0.22537,0.44587,-0.83264,-0.19024,-0.11677,-0.29824,0.09919,-1.54741
"9",-0.46559,0.56289,0.10278,0.54128,0.12137,-0.95118,-0.53051,-0.23155,-1.86984
"9",0.47971,-0.57173,-0.54369,0.54171,0.70506,-0.62916,2.23675,3.63349,-0.36934
"9",0.59128,0.53760,-0.00723,-1.32132,-0.93577,0.25874,-0.68011,0.06412,-0.62840
"9",0.26363,-0.16109,-0.54500,-0.87462,-0.87352,-0.23020,-0.61715,0.99795,-1.52784
"9",0.21628,-0.11673,0.12249,0.40938,0.72923,0.88666,0.28668,-0.57331,3.13802
"9",0.24151,-0.11316,1.42178,0.59204,-0.12894,0.64619,1.29452,1.74213,-0.16539
"9",-0.74336,0.48340,-1.09642,0.20377,-0.43271,0.09716,0.82134,3.04886,-0.86725
"9",0.09807,-0.60748,0.68840,-0.54306,1.34791,1.75609,0.76827,-0.57492,-2.69174
"9",0.03715,0.92568,0.09502,-0.17368,-0.16181,0.70290,0.25699,-0.36374,-2.10322
"9",-0.26979,0.21704,-0.94944,0.26813,-0.50244,0.84814,0.45458,0.35619,-1.19407
"9",-0.62968,0.70914,-0.73420,0.77950,-0.04943,-0.94177,-0.69601,0.92445,-1.30814
"9",0.07313,0.16981,0.15142,-1.07619,0.88178,-0.25873,-0.42227,-0.29157,2.08110
"9",-0.03298,0.14456,-0.43073,0.52399,1.77239,-1.00574,-0.48977,1.79541,-0.49497
"9",-0.10152,0.63533,0.28324,-1.35848,1.50042,-2.07653,1.68543,-1.51407,-1.02505
"9",-0.03341,-0.51545,0.63915,-1.01500,-0.05881,-0.03879,1.02006,-1.16353,0.21888
"9",-0.31843,-0.51634,-0.96600,0.70362,-0.51874,-1.12534,-0.41675,0.82848,2.56858
"9",0.50856,-0.41726,-0.55032,0.73093,1.01848,-0.10313,-0.91849,-0.83952,-2.59036
"9",0.09515,0.66137,-0.08964,-0.48865,0.13023,-1.01858,2.04528,-1.16579,1.18656
"9",-0.22822,0.19858,0.04322,0.20959,-0.84616,0.22413,-0.89230,-0.37130,0.76883
"9",-0.25005,-0.76111,-0.06753,1.21153,-0.73402,-0.52780,-0.89313,-0.00281,1.43793
"9",-0.46980,-0.38384,0.36330,-0.55806,-1.40707,-0.45921,0.41872,-0.35761,0.37865
"9",-0.59871,0.58988,0.00873,0.54164,-1.31554,-0.98824,-1.21434,0.32395,-0.19742
"9",-0.02241,-0.35905,0.38683,0.33001,-1.69146,0.87009,0.57460,-0.63653,-0.02624
"9",0.17536,-0.48225,-0.87011,1.16615,0.32017,0.26433,-0.38236,-0.26442,-0.24179
"9",-0.22879,0.27895,0.32523,-1.18270,0.26281,-1.15952,1.68738,-1.70520,1.02076
"9",0.22252,-0.30149,0.10639,-0.83631,0.03820,-0.23018,-0.24433,2.58675,1.17335
